"ParticipantID","BT_ACC","BT_ACC_Interference","BT_ACC_Consistent","BT_ACC_Inconsistent","BT_RTc","BT_RTc_Interference","BT_RTc_Consistent","BT_RTc_Inconsistent","BT_LogRTc","BT_LogRTc_Interference","BT_LogRTc_1","BT_LogRTc_Consistent","BT_LogRTc_Inconsistent","BT_LogRTc_VeryIntuitive","BT_RTc_VeryIntuitive","BT_ACC_VeryIntuitive","BT_LogRTc_VeryCounterIntuitive","BT_RTc_VeryCounterIntuitive","BT_ACC_VeryCounterIntuitive","BT_ACC_CounterIntuitive","BT_RTc_CounterIntuitive","BT_LogRTc_CounterIntuitive","BT_ACC_Neutral","BT_RTc_Neutral","BT_LogRTc_Neutral","BT_ACC_Intuitive","BT_RTc_Intuitive","BT_LogRTc_Intuitive","BT_LogRTc_Inconsistent_1","BT_LogRTc_Consistent_1","BT_LogRTc_Intuitive_1","BT_LogRTc_Neutral_1","BT_LogRTc_CounterIntuitive_1","BT_LogRTc_VeryCounterIntuitive_1","BT_LogRTc_VeryIntuitive_1","BT_RT_Inconsistent","BT_RT_Consistent","BT_RT","BT_EFF","BT_EFF_Interference","BT_EFF_Consistent","BT_EFF_Inconsistent","BT_EFF_VeryIntuitive","BT_EFF_VeryCounterIntuitive","BT_EFF_CounterIntuitive","BT_EFF_Intuitive","BT_EFF_Neutral"
80179,0.993827160493827,0.0185185185185185,1,0.981481481481482,0.665927329192547,-0.0614106918238994,0.626566666666667,0.687977358490566,-0.209298378150839,-0.0386866059702317,0.215887398420253,-0.228749389912677,-0.190062783942445,-0.235333480569338,0.619816666666667,1,-0.164223458930793,0.736433333333333,1,0.972222222222222,0.663057142857143,-0.203351579662724,1,0.683646296296296,-0.208726745889832,1,0.629941666666667,-0.225457344584347,0.222586860279976,0.207219102004068,0.208250188718071,0.21798029708523,0.21679506876742,0.233848677109945,0.20515692857606,0.683096296296296,0.626566666666667,0.664436419753086,1.4923958169713,0.1693804919984,1.59599936160026,1.42661886960185,1.61338030062653,1.35789616620649,1.46627214968664,1.58744857328059,1.46274470499961
80490,0.950617283950617,-0.0185185185185185,0.944444444444444,0.962962962962963,0.603596103896104,-0.0747589366515836,0.571735294117647,0.646494230769231,-0.242605840985188,-0.0368720843166123,0.200680828632212,-0.255832432705988,-0.218960348389375,-0.244385950019257,0.5960375,0.888888888888889,-0.220718080415179,0.682376470588235,0.944444444444444,0.972222222222222,0.629065714285714,-0.218106592833985,0.944444444444444,0.591717647058824,-0.253488378969921,0.972222222222222,0.560625714285714,-0.261065110505636,0.210465588091135,0.194468414227633,0.192029873625115,0.196916625549263,0.20911704610232,0.213241998068106,0.199802721795642,0.639975925925926,0.687662962962963,0.638972839506173,1.57492282971105,0.16237593261556,1.65189110093683,1.48951516832127,1.49133047650339,1.38405189093096,1.54550184526612,1.73417343772916,1.59610660445717
80497,0.993827160493827,0.0185185185185185,1,0.981481481481482,0.790745962732919,-0.0630569182389937,0.789416666666667,0.85247358490566,-0.175769810286992,-0.0395856432493428,0.233998552475975,-0.189248936514494,-0.149663293265151,-0.200060444835275,0.756877777777778,1,-0.190149591807439,0.679661111111111,1,0.972222222222222,0.941348571428571,-0.128841768300547,1,0.731490740740741,-0.187913747062408,1,0.805686111111111,-0.183843182354104,0.245623908953422,0.229485259980441,0.230663450327112,0.227101772873273,0.258135714033779,0.22129539907495,0.227128879287099,0.84502037037037,0.789416666666667,0.788642592592593,1.25682230113327,0.11542455467686,1.26675815475562,1.15133360007876,1.32121728152204,1.47132149191999,1.03279725675559,1.2411781538854,1.3670713028949
80785,0.975308641975309,-0.0370370370370371,0.944444444444444,0.981481481481482,0.71683164556962,0.0127089160192378,0.734786274509804,0.722077358490566,-0.194907739657186,-0.00347727867467293,0.223332685288436,-0.192402760050235,-0.188925481375562,-0.269447150919575,0.573894117647059,0.944444444444444,-0.11330609515656,0.935677777777778,1,0.972222222222222,0.612225714285714,-0.227815451431049,1,0.694725925925926,-0.203145029451269,0.944444444444444,0.815232352941176,-0.153880564615565,0.224611978391921,0.226170758645155,0.242833747456704,0.219396680183299,0.205062424842548,0.262624999182368,0.192844781022059,0.717214814814815,0.786294444444444,0.732745061728395,1.36058256914745,-0.0739148169496366,1.28533218053714,1.35924699748677,1.64567716483421,1.06874398831507,1.58801272069488,1.15849725668651,1.4394165564891
81548,0.975308641975309,0.0555555555555556,1,0.944444444444444,0.727677848101266,0.0653935729847495,0.794609259259259,0.72921568627451,-0.201550450953801,-0.0207250947028978,0.222611634756762,-0.206544416702254,-0.185819321999356,-0.223125868940714,0.664888888888889,1,-0.127045516850986,0.870005555555556,1,0.916666666666667,0.652421212121212,-0.217877761171194,0.981481481481482,0.658003773584906,-0.211599760883238,1,0.859469444444445,-0.198253690583024,0.226980760848174,0.226704615839735,0.233824394923701,0.214237174206905,0.212336525591291,0.253828525485792,0.212465057671802,0.709540740740741,0.794609259259259,0.719122839506173,1.34030277892915,-0.0366708508200813,1.25848017544146,1.29515102626154,1.50401069518717,1.14941794752268,1.40502278227024,1.163508495228,1.49160463949047
81878,0.993827160493827,0.0185185185185185,1,0.981481481481482,0.806910559006211,0.048938749126485,0.837246296296296,0.788307547169811,-0.12365588918761,0.00680850728424223,0.25034448540626,-0.11864524350367,-0.125453750787912,-0.0817365120962178,0.953305555555556,1,-0.138871531476476,0.764122222222222,1,0.972222222222222,0.800745714285714,-0.118553177862365,1,0.794833333333333,-0.126901967004586,1,0.779216666666667,-0.137099609207396,0.247915089369858,0.254825694555804,0.244433362308001,0.24824768347763,0.250974404856668,0.241966420367726,0.275610359051412,0.78537962962963,0.837246296296296,0.80581975308642,1.23164475839531,-0.0506572793864721,1.19439166756983,1.24504894695631,1.04898161368338,1.30869116342644,1.21414602023748,1.28334010651723,1.25812539316419
81898,0.975308641975309,-0.0555555555555556,0.944444444444444,1,0.808532911392405,0.164379411764706,0.902562745098039,0.738183333333333,-0.173010224714112,0.0540080519359479,0.237559913480465,-0.136516086530599,-0.190524138466547,-0.142399257338937,0.8398375,0.888888888888889,-0.124429838095593,0.939572222222222,1,1,0.637488888888889,-0.223571288652023,0.981481481481482,0.789728301886792,-0.190282860652371,0.972222222222222,0.931237142857143,-0.133826637018215,0.227111781107578,0.255932149026468,0.258502744930458,0.230526236787819,0.209449866206003,0.262435610910728,0.25030897048649,0.738183333333333,0.876187037037037,0.799530864197531,1.20626956334491,-0.308273933466952,1.04640308895295,1.3546770224199,1.05840580932489,1.06431413823076,1.56865479136891,1.04401143111553,1.24280905108321
82083,0.969135802469136,0,0.962962962962963,0.962962962962963,0.573722929936306,-0.0682307692307692,0.521890384615385,0.590121153846154,-0.253538480473516,-0.0548884904820423,0.19511715488922,-0.291278039943109,-0.236389549461067,-0.313482259259782,0.492755555555556,1,-0.220652143466844,0.612544444444444,1,0.944444444444444,0.57825,-0.244721117340361,0.981481481481482,0.608488679245283,-0.233336354440092,0.944444444444444,0.537314705882353,-0.279522865010753,0.200410320308108,0.181266533817939,0.185488820292973,0.20351314911421,0.197261789356046,0.206357545439779,0.173291103809543,0.592427777777778,0.525414814814815,0.574932098765432,1.68920527993666,0.213338566709417,1.84514409797497,1.63180553126555,2.02940380625958,1.6325346006639,1.63328049190565,1.75771188486926,1.61298231989924
82341,0.987654320987654,0,0.981481481481482,0.981481481481482,0.680130625,-0.00953396226415093,0.665822641509434,0.675356603773585,-0.188314597677615,-0.00395820566155342,0.221687857657783,-0.196530634400131,-0.192572428738577,-0.224865035712434,0.623594117647059,0.944444444444444,-0.18625640682835,0.688644444444445,1,0.972222222222222,0.668522857142857,-0.195820668578123,1,0.698859259259259,-0.176071727445682,1,0.685763888888889,-0.183150500447099,0.220130170405304,0.218403682998945,0.223494419308948,0.226440055459631,0.218609971018108,0.223086113658184,0.207623300224821,0.672294444444444,0.663866666666667,0.67834012345679,1.45215387262947,0.0208096045929469,1.4740884738561,1.45327886926316,1.51451788546052,1.45212817451354,1.45428419063683,1.45822784810127,1.43090327093888
83038,1,0,1,1,0.744888888888889,-0.0446296296296296,0.71012962962963,0.754759259259259,-0.154986505165052,-0.0337670028329096,0.236246944912679,-0.18229519839549,-0.14852819556258,-0.230813181376191,0.604,1,-0.166465254851575,0.71825,1,1,0.773013888888889,-0.139559665918083,1,0.769777777777778,-0.134136121537086,1,0.763194444444445,-0.158036206905139,0.238760463517334,0.226236540028756,0.237649648220285,0.243743831191946,0.243080390214088,0.230120610123828,0.2034103236457,0.754759259259259,0.71012962962963,0.744888888888889,1.34248210023866,0.0832678209217366,1.40819360054242,1.32492577962068,1.65562913907285,1.39227288548556,1.29363781734553,1.31028207461328,1.29907621247113
83463,1,0,1,1,0.653206790123457,0.0094333333333334,0.660561111111111,0.651127777777778,-0.195385272475728,0.00850251758196502,0.216654165059997,-0.189192025415146,-0.197694542997111,-0.178150464586777,0.676272222222222,1,-0.167246877265876,0.693633333333333,1,1,0.629875,-0.212918375862728,1,0.647931481481481,-0.199269249014928,1,0.652705555555556,-0.19471280582933,0.216011464138682,0.21874737503195,0.216632424526039,0.21520365600936,0.210309598990096,0.227415194435855,0.222977276043771,0.651127777777778,0.660561111111111,0.653206790123457,1.53090876445268,-0.0219323897799431,1.51386447548801,1.53579686526795,1.47869447707613,1.44168388677976,1.58761659059337,1.53208440082733,1.5433730704264
83735,0.975308641975309,-0.0370370370370371,0.944444444444444,0.981481481481482,0.545955696202532,0.00245209027007032,0.561980392156863,0.559528301886792,-0.294367802046793,-0.0393309462846729,0.183022358760595,-0.311669656119535,-0.272338709834862,-0.281360456271182,0.716611111111111,1,-0.267946345531013,0.557352941176471,0.944444444444444,1,0.560555555555556,-0.274412881867234,1,0.5175,-0.299648308149062,0.916666666666667,0.477636363636364,-0.328201946945909,0.19015253835793,0.179390900303422,0.168796911084482,0.179453930291282,0.190000471022719,0.190474563303083,0.198813213871477,0.559592592592593,0.553425925925926,0.543506172839506,1.78642451898423,-0.0735582693517693,1.68056476280195,1.75412303215372,1.39545701217149,1.6945177367341,1.78394449950446,1.91917269382058,1.93236714975845
84474,0.993827160493827,0.0185185185185185,1,0.981481481481482,0.723180465838509,-0.0568121086652691,0.707106759259259,0.763918867924528,-0.18032607483571,-0.0383594099140953,0.228442157996474,-0.192420003149069,-0.154060593234974,-0.20425768214629,0.666290555555556,1,-0.18192054400027,0.700267941176471,0.944444444444444,1,0.79397625,-0.140904505373584,1,0.699270185185185,-0.194011230315666,1,0.727514861111111,-0.186501163650458,0.239148252092289,0.223998652109398,0.227413785368887,0.22237783078951,0.245596558499111,0.225493014995489,0.217168385590418,0.760768981481482,0.707106759259259,0.722381975308642,1.37424502933927,0.129415543642776,1.41421360622767,1.2847980625849,1.50084672769554,1.34869010690072,1.25948351729664,1.37454236807305,1.4300624010377
85025,0.969135802469136,-0.0185185185185185,0.981481481481482,1,0.956776305732484,0.0628683315863033,0.899144905660377,0.836276574074074,-0.135246258141916,-0.010684079494494,0.256959354836002,-0.15665109473356,-0.145967015239066,-0.133705065499895,1.01304305555556,1,-0.145023703017351,0.920335277777778,1,1,0.794247222222222,-0.146438671349923,0.925925925925926,1.1480053,-0.100978713689851,0.972222222222222,0.840568714285714,-0.168451909768016,0.247603484349489,0.248643215825834,0.240571500559538,0.275878802312215,0.245115726435406,0.252579000177653,0.264338217732519,0.836276574074074,0.892676666666667,0.941369012345679,1.01291785411344,-0.104204562409817,1.09157208732738,1.1957766497372,0.98712487540976,1.08656054390806,1.25905382105348,1.15662432552987,0.806551960976074
85733,0.981481481481482,0.0185185185185186,0.981481481481482,0.962962962962963,0.949204402515723,0.193707184325109,1.05472641509434,0.861019230769231,-0.064535962136975,0.0758771843077302,0.279164693750628,-0.0261170857709217,-0.101994270078652,-0.0223666294762343,1.08706666666667,1,-0.0936791002097668,0.900641176470588,0.944444444444444,0.972222222222222,0.841774285714286,-0.10603306687211,1,0.930555555555556,-0.0661724146264867,0.972222222222222,1.03809428571429,-0.0280458918653324,0.261069621412171,0.298909166072724,0.297619521360979,0.277210744278938,0.258288868485644,0.266794700966785,0.301416808567783,0.865714814814815,1.04454259259259,0.946937654320988,1.03400435025397,-0.18784338863188,0.930555514146001,1.11839890277788,0.919906782779345,1.04863564882244,1.15496783249591,0.936545201723427,1.07462686567164
85970,0.987654320987654,0.0370370370370371,1,0.962962962962963,0.862705,0.108999857549858,0.913303703703704,0.804303846153846,-0.127127009461813,-0.0173970279180087,0.253511033372474,-0.143962582374766,-0.126565554456757,-0.200004080132716,0.720283333333333,1,-0.104147593528003,0.8367,0.888888888888889,1,0.789905555555556,-0.136529092647315,1,0.868344444444444,-0.110832096924099,1,1.00981388888889,-0.115941833495791,0.249661202637394,0.251525686082538,0.265854506453239,0.259203625073968,0.24582745932398,0.258287125092576,0.222868045341135,0.801174074074074,0.913303703703704,0.860940740740741,1.14483435355962,-0.102336629167612,1.09492603166364,1.19726266083125,1.38834255038527,1.0623746729878,1.26597413192857,0.990281487512826,1.15161674194828
86351,0.993827160493827,0.0185185185185185,1,0.981481481481482,0.711398167701863,-0.108867557651992,0.712395555555556,0.821263113207547,-0.22345328356897,-0.026294729191787,0.216946458657895,-0.212461401359233,-0.186166672167446,-0.200524582014229,0.765897777777778,1,-0.157841693038894,0.836722352941176,0.944444444444444,1,0.813962916666667,-0.19954235675593,1,0.60257037037037,-0.271041284376497,1,0.685644444444445,-0.218429811031736,0.234739248342059,0.220022981039605,0.216273357406602,0.196406642697282,0.230744908608293,0.243197850131212,0.227522228305611,0.811743611111111,0.712395555555556,0.708903179012346,1.39700551057692,0.208626796260516,1.40371454061102,1.19508774435051,1.30565726786865,1.12874293500659,1.22855719778389,1.45848188241395,1.65955720555153
86394,0.981481481481482,0.0185185185185186,0.981481481481482,0.962962962962963,0.713498742138365,-0.010216763425254,0.712971698113207,0.723188461538462,-0.166255349900528,-0.0161959756103401,0.230323354403645,-0.171660098433812,-0.155464122823472,-0.177620958244421,0.695452941176471,0.944444444444444,-0.135728484944938,0.762016666666667,1,0.944444444444444,0.702632352941176,-0.165912401700343,1,0.704685185185185,-0.171342241303172,1,0.721244444444444,-0.168845247967691,0.233691577911548,0.229163229486493,0.230728099899458,0.228218521036943,0.228915980513993,0.242712150773596,0.225849386259038,0.718937037037037,0.712237037037037,0.711953086419753,1.37558964510571,0.0450546203370805,1.37660651057939,1.3315518902423,1.3580278240635,1.31230725487194,1.34415166123657,1.38649248212965,1.41907339762962
