"ParticipantID","MRIB_ACC","MRIB_RTc","MRIB_LogRTc","MRIB_ACC_Level1","MRIB_RTc_Level1","MRIB_LogRTc_Level1","MRIB_ACC_Level2","MRIB_RTc_Level2","MRIB_LogRTc_Level2","MRIB_ACC_Level3","MRIB_RTc_Level3","MRIB_LogRTc_Level3","MRIB_ACC_MD","MRIB_RTc_MD","MRIB_LogRTc_MD","MRIB_ACC_PD","MRIB_RTc_PD","MRIB_LogRTc_PD","MRIB_LogRTc_1","MRIB_LogRTc_Level1_1","MRIB_LogRTc_Level2_1","MRIB_LogRTc_Level3_1","MRIB_LogRTc_MD_1","MRIB_LogRTc_PD_1","MRIB_EFF","MRIB_EFF_PD","MRIB_EFF_MD","MRIB_EFF_Level1","MRIB_EFF_Level2","MRIB_EFF_Level3"
22927,0.3625,5.42796896551724,0.261226234151648,0.407407407407407,3.22065454545455,-0.0118735925519209,0.423076923076923,7.22918181818182,0.465620683502908,0.259259259259259,6.06612857142857,0.369191827133847,0.35,3.50408571428571,0.294147462620445,0.375,7.22359333333333,0.230499754247437,0.605259392223435,0.46466199795896,0.695819485113233,0.683889437240785,0.566661772345358,0.641283837442974,0.0667837274499702,0.0519132213976608,0.0998834014171212,0.126498325622163,0.0585234862972819,0.0427388335420995
23326,0.875,12.6131985714286,1.0354377726677,0.851851851851852,12.6531217391304,1.02393052841127,0.846153846153846,12.6955727272727,1.04733740801413,0.925925925925926,12.50398,1.03555275827877,0.85,13.2468470588235,1.04066630775982,0.9,12.0147527777778,1.03049971174737,1.08050287262877,1.07121860060295,1.09020637195787,1.08050532348293,1.08718823708488,1.07418891730912,0.0693717771146528,0.0749079083561853,0.0641662122485084,0.0673234534065578,0.0666495213986,0.0740504963960216
23347,0.886075949367089,13.7965685714286,1.06663273971637,0.884615384615385,12.8608869565217,1.02458868906073,0.923076923076923,13.3210375,1.06734278019847,0.851851851851852,15.2284565217391,1.10793587856459,0.897435897435897,13.6949857142857,1.03174273221073,0.875,13.8981514285714,1.101522747222,1.10986432194562,1.07208276994901,1.10854648944018,1.14902100351314,1.08169546265926,1.13803318123199,0.0642243717906836,0.0629580131211695,0.0655302543689221,0.0687833885490143,0.0692946719110222,0.0559381609446634
23899,0.8625,11.1269141304348,0.951510011940888,0.888888888888889,10.0447725,0.904757861669081,0.846153846153846,11.9761647727273,1.00812525441082,0.851851851851852,11.4437786956522,0.946141154209795,0.85,10.1095323529412,0.874146386039989,0.875,12.1152278571429,1.02666324853033,1.01090944255423,0.969262179419738,1.05709398019763,1.01019094199219,0.947135555632412,1.07286121842114,0.0775147529575029,0.0722231567014334,0.0840790622478901,0.0884926850149059,0.0706531566834109,0.0744379871812355
23919,0.375,5.85759866666667,0.545501057965491,0.444444444444444,4.31439625,0.50431230430057,0.307692307692308,7.907753125,0.531288058743191,0.37037037037037,6.069318,0.606297961741236,0.325,6.16201038461538,0.617749155028865,0.425,5.62481323529412,0.490252513152322,0.697240231591063,0.649616200285905,0.738500331835689,0.721380988961553,0.733049729935481,0.669856497562979,0.0640194081806902,0.0755580642808271,0.0527425271485137,0.10301428489431,0.0389102065818864,0.0610233918160773
24240,0.556962025316456,14.0547931818182,1.02202044498099,0.814814814814815,13.6981818181818,1.06883400452484,0.423076923076923,17.2381727272727,0.980834361711282,0.423076923076923,11.5846363636364,0.969579409162997,0.512820512820513,15.293995,1.08908812837661,0.6,13.022125,0.966130708817973,1.09479638789271,1.11130578416232,1.13254402934095,1.02402995390527,1.13235031406199,1.06350144941832,0.0396279061606515,0.0460754293174117,0.0335308408836614,0.0594834282118593,0.0245430260950784,0.0365205181929527
24243,0.575,9.56127663043478,0.882443869097146,0.62962962962963,7.63303029411765,0.782118739509748,0.5,11.4970011538462,0.926940893314617,0.592592592592593,10.0372621875,0.952885487107061,0.55,9.34939886363636,0.856369656306407,0.6,9.75549791666667,0.90634523082199,0.947942362608933,0.862506743403419,0.991372450029563,1.00343076198553,0.926178704855218,0.967892382216506,0.0601384127062803,0.0615037802401594,0.0588273115760603,0.0824875056653254,0.043489601619526,0.0590392660391579
24256,0.602564102564103,13.5948404255319,1.0506847330969,0.576923076923077,10.82016,0.924753277086677,0.730769230769231,16.6612157894737,1.17239713521905,0.5,12.3147692307692,1.01810290231478,0.564102564102564,12.2755136363636,1.00178097006189,0.641025641025641,14.755848,1.0937200445677,1.0968095420663,0.986316005884685,1.20580386199607,1.06500269314775,1.05277570135892,1.1355593218888,0.0443229992926178,0.0434421417885059,0.0459534794887546,0.0533192741071368,0.0438604985376229,0.0406016540489219
24391,0.4,8.12439375,0.77769648240438,0.481481481481481,8.61467692307692,0.810309512930336,0.384615384615385,8.3775,0.725438679248281,0.333333333333333,7.13497777777778,0.788652997373663,0.4,7.682225,0.781243723898829,0.4,8.5665625,0.774149240909931,0.865299700666866,0.88981788110932,0.836044554091065,0.862390269556434,0.85963838322418,0.870961018109552,0.0492344428776609,0.046693174771094,0.0520682484566646,0.0558908344190707,0.0459105203957487,0.046718202034422
24881,0.475,8.84605263157895,0.797028019677617,0.592592592592593,6.39825,0.643783137076551,0.461538461538462,8.14308333333333,0.841166225753652,0.37037037037037,13.6061,0.989253984548083,0.45,6.94711111111111,0.678047023722729,0.5,10.5551,0.904110916037017,0.884861289101864,0.761554394648414,0.910995697621551,1.05079103000376,0.784805973681044,0.974911072980602,0.0536962665476722,0.0473704654621936,0.064775126351481,0.0926179178044923,0.0566785875381104,0.0272209060914127
25653,0.873417721518987,14.4140637681159,1.07212804747025,0.851851851851852,13.9465565217391,1.06457532670142,0.88,16.0445045454545,1.15278909837378,0.888888888888889,13.3675208333333,1.00542677487882,0.897435897435897,14.9667485714286,1.04056129697291,0.85,13.8451235294118,1.10462323180576,1.12757335982312,1.10756753101195,1.18766500190858,1.09166160718882,1.11457804085278,1.1409508940573,0.0605948284654461,0.0613934572843868,0.0599619812648618,0.0610797260617007,0.0548474399759079,0.0664961663401601
