"ParticipantID","SS_ACC","SS_ACC_Interference","SS_ACC_Go","SS_ACC_NoGo","SS_RTc","SS_RTc_Interference","SS_RTc_Go","SS_RTmean_Go","SS_RTmedian_Go","SS_meanGAP","SS_medianGAP","SS_LogRTc","SS_LogRTc_Interference","SS_LogRTc_Go_1","SS_LogRTc_1","SS_LogRTc_Go","SS_LogGAP","SS_LogStopGap_1","SS_StopSignalRTmean","SS_StopSignalRTmedian","SS_EFF","SS_EFF_Interference","SS_EFF_Go","SS_EFF_NoGo"
22154,0.941666666666667,0.291666666666667,1,0.708333333333333,0.836795833354193,0.42506250002086,0.836795833354193,0.836795833354193,0.819199999809285,0.411733333333333,0.406,-0.0972699789009773,0.324099676184006,0.260306287762034,0.260306287762034,-0.0972699789009773,-0.421369655084983,0.147062759445983,0.42506250002086,0.594,1.12532427759841,-0.471386973506244,1.19503463107796,1.6664216045842
22181,0.95,0.25,1,0.75,0.986601041665769,0.325655208332435,0.986601041665769,0.986601041665769,0.972999999999985,0.660945833333333,0.70835,-0.02692781114221,0.174327318811813,0.293289204074666,0.293289204074666,-0.02692781114221,-0.201255129954023,0.217510603830387,0.325655208332435,0.29165,0.962901882199545,-1.2894683726237,1.0135809286311,2.3030493012548
22550,0.875,0.625,1,0.375,0.497513541662444,0.356351041662444,0.497513541662444,0.497513541662444,0.493800000071474,0.1411625,0.1507,-0.32189340971652,0.580986020173885,0.173444256269317,0.173444256269317,-0.32189340971652,-0.902879429890405,0.056707009964437,0.356351041662444,0.8493,1.75874609779702,0.957662430127246,2.00999554033945,1.05233311021221
23018,0.933333333333333,0.333333333333333,1,0.666666666666667,0.726707291667035,0.264136458333701,0.726707291667035,0.726707291667035,0.693299999997009,0.462570833333333,0.426,-0.150294162124039,0.206470291020842,0.235189779933815,0.235189779933815,-0.150294162124039,-0.356764453144881,0.163022078693974,0.264136458333701,0.574,1.28433186791384,-1.14787806931668,1.37606985847912,2.5239479277958
23048,0.95,0.25,1,0.75,0.838988541665794,0.335296874999128,0.838988541665794,0.838988541665794,0.804449999988066,0.503691666666667,0.5005,-0.0889857639901983,0.231583503482861,0.261902904126931,0.261902904126931,-0.0889857639901983,-0.32056926747306,0.174881468247099,0.335296874999128,0.4995,1.1323158217558,-1.04491231901526,1.19191139132189,2.23682371033715
23221,0.916666666666667,0.416666666666667,1,0.583333333333333,0.679516666666682,0.309658333333349,0.679516666666682,0.679516666666682,0.644749999999931,0.369858333333333,0.3554,-0.188089209529355,0.258552902911762,0.222001818921616,0.222001818921616,-0.188089209529355,-0.446642112441118,0.135657786034733,0.309658333333349,0.6446,1.34899806234821,-0.412162407772,1.47163424983441,1.88379665760641
23632,0.916666666666667,0.416666666666667,1,0.583333333333333,0.822555208333333,0.360667708333333,0.822555208333333,0.822555208333333,0.707799999999992,0.4618875,0.4659,-0.128026119160821,0.214920051631419,0.250728792883244,0.250728792883244,-0.128026119160821,-0.34294617079224,0.16422382108457,0.360667708333333,0.5341,1.11441354620321,-0.401646691227071,1.21572386858532,1.61737055981239
24277,0.9,0.5,1,0.5,0.619627083333298,0.278614583333298,0.619627083333298,0.619627083333298,0.633499999999998,0.3410125,0.36605,-0.219200819316287,0.265684009429056,0.207825017650241,0.207825017650241,-0.219200819316287,-0.484884828745342,0.126397703458882,0.278614583333298,0.63395,1.45248654264502,-0.180719849946997,1.61387393627224,1.79459378621924
24383,0.883333333333333,0.53125,0.989583333333333,0.458333333333333,0.410394947363162,0.219978072363162,0.410394947363162,0.410807187494356,0.381174999987707,0.190416875,0.2002,-0.396948442763288,0.332920740017932,0.148215035751656,0.148215035751656,-0.396948442763288,-0.72986918278122,0.0754715603415177,0.220390312494356,0.789383333333333,2.1523981691511,0.33165138056733,2.41129511874239,2.07964373817506
24585,0.933333333333333,0.333333333333333,1,0.666666666666667,0.759913541624943,0.362017708333276,0.759913541624943,0.759913541624943,0.670799999713893,0.397895833291667,0.36615,-0.163161433199695,0.251501985537185,0.235588046570657,0.235588046570657,-0.163161433199695,-0.41466341873688,0.144311452661966,0.362017708333276,0.63385,1.22820989784912,-0.525591365805157,1.31593917626691,1.84153054207207
25234,0.966666666666667,0.166666666666667,1,0.833333333333333,0.931593750000001,0.285427083333334,0.931593750000001,0.931593750000001,0.902500000000004,0.646166666666667,0.6835,-0.0479840753063818,0.182475038279061,0.281974313112125,0.281974313112125,-0.0479840753063818,-0.230459113585442,0.211363700322694,0.285427083333334,0.3165,1.03764829537195,-1.8461722033243,1.07342927107443,2.91960147439874
25350,0.9,0.5,1,0.5,0.575789583335316,0.337239583335316,0.575789583335316,0.575789583335316,0.476800000071506,0.23855,0.21685,-0.277516257441785,0.354875175500691,0.190904883604758,0.190904883604758,-0.277516257441785,-0.632391432942476,0.0925442858491013,0.337239583335316,0.78315,1.56307100032388,0.254120073298651,1.73674555591542,1.48262548261677
25697,0.875,0.625,1,0.375,0.502406250000006,0.392864583333339,0.502406250000006,0.502406250000006,0.468000000000018,0.109541666666667,0.1005,-0.30815740898556,0.697337046021742,0.175679939669325,0.175679939669325,-0.30815740898556,-1.0054944550073,0.0446843990185651,0.392864583333339,0.8995,1.74161846115567,1.03589372208819,1.99042109846362,0.954527376375433
26126,0.9,0.5,1,0.5,0.474916666666667,0.297837500000001,0.474916666666667,0.474916666666667,0.416499999999985,0.177079166666667,0.15875,-0.344953987159626,0.453948420701932,0.166050504355515,0.166050504355515,-0.344953987159626,-0.798902407861558,0.0699061024117903,0.297837500000001,0.84125,1.89506931040533,0.426864782670822,2.10563256711703,1.67876778444621
26253,0.775,0.8125,0.9375,0.125,0.292835555555298,0.214481388888631,0.292835555555298,0.288153124999721,0.281449999999268,0.0783541666666667,0.0541,-0.543739186931077,0.622721730958591,0.11097536230536,0.11097536230536,-0.543739186931077,-1.16646091788967,0.0322967531944742,0.209798958333054,0.8834,2.64653654686974,2.60564701295296,3.20145550024565,0.595808487292694
