"ParticipantID","FT_ACC","FT_ACC_Interference","FT_ACC_Consistent","FT_ACC_Inconsistent","FT_RTc","FT_RTc_Interference","FT_RTc_Consistent","FT_RTc_Inconsistent","FT_LogRTc","FT_LogRTc_Interference","FT_LogRTc_Consistent","FT_LogRTc_Inconsistent","FT_ACC_SimpleIncongruent","FT_ACC_ComplexIncongruent","FT_RTc_SimpleIncongruent","FT_RTc_ComplexIncongruent","FT_LogRTcRTc_SimpleIncongruent","FT_LogRTcRTc_ComplexIncongruent","FT_LogRTc_1","FT_LogRTc_Consistent_1","FT_LogRTc_Inconsistent_1","FT_LogRTcRTc_SimpleIncongruent_1","FT_LogRTcRTc_ComplexIncongruent_1","FT_EFF","FT_EFF_Interference","FT_EFF_Consistent","FT_EFF_Inconsistent"
10700,1,0,1,1,0.507238888888889,-0.0127541666666666,0.498736111111111,0.511490277777778,-0.304618915418132,-0.0099707783024004,-0.311266100953066,-0.301295322650666,NA,NA,NA,NA,NA,NA,0.176907255510061,0.174640290950627,0.178040737789779,NA,NA,1.971457673899,0.0499969935796651,2.00506836726169,1.95507137368202
10780,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.420176635514019,-0.00331377151799689,0.417977777777778,0.421291549295775,-0.381433355366341,-0.00385817648327896,-0.383993453780479,-0.3801352772972,NA,NA,NA,NA,NA,NA,0.151881293753362,0.151159736384334,0.152247153827798,NA,NA,2.3579148791287,0.0517859745021272,2.39247168908501,2.34068571458289
11111,0.981481481481482,-0.013888888888889,0.972222222222222,0.986111111111111,0.479058490566038,0.00328249496981892,0.481257142857143,0.477974647887324,-0.32871550357866,0.00708571154308041,-0.323969413771502,-0.331055125314582,NA,NA,NA,NA,NA,NA,0.168899869157915,0.169910565645849,0.16840163849485,NA,NA,2.04877170702433,-0.0429313427534059,2.02017203620148,2.06310337895489
11620,1,0,1,1,0.439739027777778,-0.0200847916666667,0.426349166666667,0.446433958333333,-0.360549235898049,-0.0186143225057072,-0.372958784235187,-0.35434446172948,NA,NA,NA,NA,NA,NA,0.157906554961248,0.153971367161511,0.159874148861117,NA,NA,2.2740760697396,0.105522407403998,2.34549537839681,2.23997297099282
11738,0.972222222222222,-0.0416666666666667,0.944444444444444,0.986111111111111,0.413302857142857,-0.002096396023198,0.411885294117647,0.413981690140845,-0.390557687526387,-0.00395296352924895,-0.393230643817593,-0.389277680288344,NA,NA,NA,NA,NA,NA,0.149622431330902,0.149064240525869,0.149889733969932,NA,NA,2.35232398087724,-0.0890369668616073,2.29297927829072,2.38201624515233
12073,1,0,1,1,0.46462962962963,-0.0149319444444445,0.454675,0.469606944444444,-0.337180185028544,-0.0133300175300559,-0.346066863381915,-0.332736845851859,NA,NA,NA,NA,NA,NA,0.165267826192245,0.162385601603493,0.166708938486621,NA,NA,2.15225189318454,0.0699327778360823,2.19937317864409,2.129440400808
12656,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.505844345794393,0.000643990610328604,0.506271666666667,0.505627676056338,-0.316722292022241,0.00178323847360951,-0.315539021633211,-0.31732226010682,NA,NA,NA,NA,NA,NA,0.175196217210419,0.17557206699642,0.17500564548794,NA,NA,1.95858814866232,0.0249528728529476,1.97522410563499,1.95027123278204
12703,0.972222222222222,0.0416666666666666,1,0.958333333333333,0.414141904761905,-0.00947741545893721,0.407913888888889,0.417391304347826,-0.391522759814826,-0.00890226865721117,-0.397372822075279,-0.388470553418067,NA,NA,NA,NA,NA,NA,0.149625293373534,0.147762503645722,0.150597183666305,NA,NA,2.34755819453036,0.155490852612397,2.45149779705684,2.29600694444444
12970,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.389681132075472,-0.020309126984127,0.376269444444444,0.396578571428571,-0.413439132778483,-0.0235837924720546,-0.429013335354368,-0.405429542882314,NA,NA,NA,NA,NA,NA,0.142565442536141,0.138317223227775,0.144750241037587,NA,NA,2.51867848015642,0.206145113229518,2.65766996168526,2.45152484845574
13339,0.981481481481482,-0.013888888888889,0.972222222222222,0.986111111111111,0.546968867924528,-0.172522374245473,0.431411428571429,0.603933802816901,-0.3326547513414,-0.050452708587479,-0.366448546716032,-0.315995838128553,NA,NA,NA,NA,NA,NA,0.172083553804258,0.155643198259973,0.18018795442468,NA,NA,1.79440099617682,0.620771520525022,2.25358476348582,1.6328132429608
13662,1,0,1,1,0.463004351851852,0.00336159722222223,0.465245416666667,0.461883819444444,-0.341371157487399,-0.000633349646553483,-0.341793390585101,-0.341160040938548,NA,NA,NA,NA,NA,NA,0.164482417959259,0.164845400201413,0.164300926838183,NA,NA,2.15980691326195,-0.0156433882583569,2.14940322714983,2.16504661540819
13764,0.990740740740741,-0.0277777777777778,0.972222222222222,1,0.52503738317757,-0.0370384920634921,0.500114285714286,0.537152777777778,-0.28563481920612,-0.0254408530112797,-0.302753897867916,-0.277313044856636,NA,NA,NA,NA,NA,NA,0.182468054135946,0.175920597816798,0.185650845402199,NA,NA,1.88699085528862,0.0823323575434018,1.94400010156409,1.86166774402069
14746,0.925925925925926,-0.013888888888889,0.916666666666667,0.930555555555556,0.989771,0.313507779285391,1.19982121212121,0.886313432835821,-0.245811647187423,0.0716475498269374,-0.197807788803375,-0.269455338630313,NA,NA,NA,NA,NA,NA,0.222616585576485,0.248113039412061,0.210058630702246,NA,NA,0.935495105358639,-0.285914299452208,0.764002717576609,1.04991701702882
14967,1,0,1,1,0.553941666666667,-0.0416125000000001,0.5262,0.5678125,-0.268154488102482,-0.0241201503843976,-0.284234588358747,-0.26011443797435,NA,NA,NA,NA,NA,NA,0.189726608968226,0.182944730818313,0.193117548043183,NA,NA,1.80524423450123,0.139273347896581,1.90041809198024,1.76114474408365
15940,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.423859252336449,-0.00512197965571204,0.420460555555556,0.425582535211268,-0.377207449439611,-0.00354784124761615,-0.379561624473076,-0.37601378322546,NA,NA,NA,NA,NA,NA,0.153023465256272,0.15211560008553,0.153483791258338,NA,NA,2.33742860461217,0.061258905779348,2.37834438162385,2.31708547584451
16021,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.419912264150943,-0.0218495238095238,0.405483333333333,0.427332857142857,-0.380334946331832,-0.0222000615300613,-0.394995364323382,-0.372795302793321,NA,NA,NA,NA,NA,NA,0.151940675819063,0.147580451139831,0.154183077082667,NA,NA,2.33734893041532,0.19109907079703,2.46619260964281,2.27509353884578
16062,0.990740740740741,-0.0277777777777778,0.972222222222222,1,0.504326168224299,-0.0161992857142857,0.493425714285714,0.509625,-0.304479171896679,-0.0133196805409448,-0.313441947587782,-0.300122267046837,NA,NA,NA,NA,NA,NA,0.176450514128024,0.173362193430527,0.177951781133752,NA,NA,1.96448410406519,0.00812462744755527,1.9703517552376,1.96222712779004
16258,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.487534579439252,0.000333020344287949,0.487755555555556,0.487422535211268,-0.3190491299392,-0.0052243727027087,-0.322515769769969,-0.317291397067261,NA,NA,NA,NA,NA,NA,0.171573656630039,0.17103762532234,0.171845447152252,NA,NA,2.03214455450578,0.0270937989001214,2.05020729873798,2.02311349983786
16448,0.981481481481482,-0.013888888888889,0.972222222222222,0.986111111111111,0.58092641509434,-0.0191023742454728,0.568131428571429,0.587233802816901,-0.24814921256697,-0.0217578422737787,-0.262722861637142,-0.240965019363364,NA,NA,NA,NA,NA,NA,0.197213935169973,0.193001473444938,0.199290500809074,NA,NA,1.68951085022032,0.0320150081697974,1.71126287568157,1.67924786751177
16726,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.546191509433962,-0.0563311904761905,0.508991666666667,0.565322857142857,-0.282806688826694,-0.0284703777165284,-0.301607881658364,-0.273137503941836,NA,NA,NA,NA,NA,NA,0.185903008454665,0.177713008300868,0.190115008533761,NA,NA,1.79695484922244,0.244904134383968,1.96466870773916,1.71976457335519
17158,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.425317757009346,-0.0141385367762129,0.415936111111111,0.430074647887324,-0.373621835312016,-0.0142994453727406,-0.383110252335049,-0.368810806962308,NA,NA,NA,NA,NA,NA,0.153701106317976,0.150860493653291,0.155141416964859,NA,NA,2.32941306684962,0.11133178123259,2.40421539098553,2.29288360975294
17608,0.990740740740741,-0.0277777777777778,0.972222222222222,1,0.415100934579439,-0.00764849206349205,0.409954285714286,0.417602777777778,-0.386057721899059,-0.00915264227835833,-0.392216509226552,-0.383063866948194,NA,NA,NA,NA,NA,NA,0.150409770798409,0.148770800751217,0.151206492349127,NA,NA,2.38674659151156,-0.0230819517639032,2.37153813510759,2.3946200868715
17615,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.601656074766355,-0.0374968309859155,0.576775,0.614271830985916,-0.256536458363367,-0.0406518774567426,-0.283511068638401,-0.242859191181659,NA,NA,NA,NA,NA,NA,0.198824222185276,0.190841002162603,0.202872052055927,NA,NA,1.64668949968714,0.128444897124411,1.73377833643969,1.60533343931528
17715,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.436909345794393,-0.0228164710485133,0.421769444444444,0.444585915492958,-0.365434823661486,-0.0191758122880179,-0.37815896078718,-0.358983148499163,NA,NA,NA,NA,NA,NA,0.156808049321104,0.152545372191202,0.158969406739082,NA,NA,2.26761169171002,0.15291962438794,2.37096359912274,2.2180439747348
18428,1,0,1,1,0.731253703703704,-0.0148722222222223,0.721338888888889,0.736211111111111,-0.159217626136717,-0.0107268798223321,-0.166368879351605,-0.155641999529273,NA,NA,NA,NA,NA,NA,0.234262651449508,0.231826221635816,0.235480866356355,NA,NA,1.36751444120574,0.0280049081025566,1.38631094954598,1.35830604144343
18865,1,0,1,1,0.401777777777778,-0.0149625,0.391802777777778,0.406765277777778,-0.402737794101827,-0.0180963821666096,-0.414802048879567,-0.396705666712957,NA,NA,NA,NA,NA,NA,0.146015153240157,0.142766180843596,0.147639639438437,NA,NA,2.48893805309735,0.0938842581734494,2.55230451828797,2.45842026011452
19059,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.451958490566038,-0.0601426190476191,0.412241666666667,0.472384285714286,-0.359135167942937,-0.0455318574196601,-0.389203375672901,-0.343671518253241,NA,NA,NA,NA,NA,NA,0.159748005665589,0.149466618334797,0.165035576292853,NA,NA,2.17161863748209,0.367644390639563,2.42576158806525,2.05811719742569
20521,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.532680607476635,-0.0535921752738654,0.497119444444444,0.55071161971831,-0.28795670984703,-0.0422999341770487,-0.316024890469184,-0.273724956292135,NA,NA,NA,NA,NA,NA,0.183399594701767,0.173563930434191,0.188386692076875,NA,NA,1.8599151664897,0.220976485945962,2.01158898766784,1.79061250172188
21049,0.962962962962963,0.0555555555555556,1,0.944444444444444,0.439504230769231,0.00311055555555562,0.441538055555556,0.4384275,-0.36676735667519,-0.000623821086758514,-0.367175239693456,-0.366551418606697,NA,NA,NA,NA,NA,NA,0.157225609057124,0.157539006888582,0.157059692558117,NA,NA,2.19102091754057,0.110647112337148,2.26481044480248,2.15416333246533
21072,0.972222222222222,-0.0416666666666667,0.944444444444444,0.986111111111111,0.410622857142857,-0.0225779204639602,0.395355882352941,0.417933802816901,-0.392834625786113,-0.0259141923877689,-0.41035755587689,-0.384443363489121,NA,NA,NA,NA,NA,NA,0.148876522253215,0.144072881122644,0.151176857442503,NA,NA,2.3676768239036,0.0293551645081949,2.38884631948216,2.35949115497396
21362,1,0,1,1,0.482292592592593,0.0148819444444444,0.492213888888889,0.477331944444444,-0.322047018045076,0.00860528810167621,-0.316310159310625,-0.324915447412301,NA,NA,NA,NA,NA,NA,0.170312726958226,0.172818128157948,0.169060026358365,NA,NA,2.07343014460255,-0.0633410582966936,2.03163710446565,2.09497816276234
22222,0.981481481481482,-0.013888888888889,0.972222222222222,0.986111111111111,0.459245283018868,0.00605778672032198,0.463302857142857,0.457245070422535,-0.343409139684637,0.00727517158794094,-0.338536147394601,-0.345811318982542,NA,NA,NA,NA,NA,NA,0.163557175435468,0.164855416199436,0.162917197594075,NA,NA,2.1371618125932,-0.0581764789188557,2.09845937108573,2.15663585000459
22799,0.981481481481482,-0.013888888888889,0.972222222222222,0.986111111111111,0.479551320754717,-0.0186287525150906,0.467073571428571,0.485702323943662,-0.337064535001743,-0.0172114489766158,-0.348592958372873,-0.331381509396257,NA,NA,NA,NA,NA,NA,0.16803908252753,0.164356613974999,0.169854383926665,NA,NA,2.04666620443632,0.0512396185488759,2.08151837674871,2.03027875819983
22927,0.916666666666667,0,0.916666666666667,0.916666666666667,0.425060606060606,-0.0336772727272727,0.402609090909091,0.436286363636364,-0.380691273105918,-0.0287630435545072,-0.399866635475589,-0.371103591921082,NA,NA,NA,NA,NA,NA,0.152994796445354,0.146550278382883,0.15621705547659,NA,NA,2.15655521494261,0.175749111026192,2.27681561933148,2.10106650830529
23326,0.953703703703704,0.0694444444444444,1,0.930555555555556,0.436769902912621,-0.0435835406301824,0.408419444444444,0.452002985074627,-0.363724326855942,-0.0411322707254798,-0.390480269949215,-0.349347999223735,NA,NA,NA,NA,NA,NA,0.156991740094354,0.1485991688673,0.161501181350682,NA,NA,2.1835380536614,0.389725616348341,2.44846324924676,2.05873763289842
23347,1,0,1,1,0.397944444444444,-0.0248458333333333,0.381380555555556,0.406226388888889,-0.405867283962788,-0.0245344261423869,-0.422223568057712,-0.397689141915325,NA,NA,NA,NA,NA,NA,0.145003490281396,0.14004488841354,0.147482791215324,NA,NA,2.51291358369398,0.160371388140542,2.62205292176814,2.4616815336276
23899,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.398441037735849,-0.0122088174603175,0.390378611111111,0.402587428571429,-0.405858145479681,-0.0162123603351053,-0.416564421172675,-0.40035206083757,NA,NA,NA,NA,NA,NA,0.145091581866696,0.142390107956938,0.146480911306,NA,NA,2.46330419943381,0.146681373344572,2.56161575336764,2.41493438002306
23919,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.389245141509434,0.0112753253968254,0.396691111111111,0.385415785714286,-0.415446284846655,0.0064164101065704,-0.411209032889486,-0.417625442996057,NA,NA,NA,NA,NA,NA,0.142244508765808,0.144099771422146,0.141290373685405,NA,NA,2.5214996330473,-0.00167523162708871,2.52085305667438,2.52252828830147
24240,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.431857009345794,0.000801564945226929,0.432388888888889,0.431587323943662,-0.370932498641399,-0.000855175007259401,-0.37149995121631,-0.37064477620905,NA,NA,NA,NA,NA,NA,0.155247482378176,0.155243325535894,0.155249590072855,NA,NA,2.29414069773136,0.0278856273515049,2.31273287935243,2.28484725200093
24243,1,0,1,1,0.613325972222222,-0.05794375,0.574696805555556,0.632640555555556,-0.225591033675064,-0.0356000398479851,-0.24932439357372,-0.213724353725735,NA,NA,NA,NA,NA,NA,0.205458383193759,0.196005205115811,0.210184972232734,NA,NA,1.63045435101463,0.15937154626099,1.7400479528215,1.58067640656051
24256,1,0,1,1,0.595713888888889,-0.0430333333333334,0.567025,0.610058333333333,-0.248018327581457,-0.0131909821789306,-0.256812315700744,-0.243621333521814,NA,NA,NA,NA,NA,NA,0.198470733156569,0.193579408181655,0.200916395644026,NA,NA,1.67865819255142,0.124403161214174,1.76359067060535,1.63918750939118
24391,1,0,1,1,0.423487962962963,0.0020222222222222,0.424836111111111,0.422813888888889,-0.374653468946314,0.00274432833395916,-0.372823916723675,-0.375568245057634,NA,NA,NA,NA,NA,NA,0.153220254394598,0.15367184784744,0.152994457668177,NA,NA,2.3613422044004,-0.011257921315742,2.35384886982562,2.36510679114136
24881,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.473532710280374,-0.00959389671361505,0.467166666666667,0.476760563380282,-0.334916288867628,-0.00953023062577624,-0.341240086759498,-0.331709856133722,NA,NA,NA,NA,NA,NA,0.167147302635307,0.165172218467564,0.168148753762613,NA,NA,2.09223295293399,0.0722065506354443,2.14056368176953,2.06835713113409
25653,1,0,1,1,0.564818518518518,-0.0375027777777778,0.539816666666667,0.577319444444444,-0.264356212940309,-0.016591865681638,-0.275417456728068,-0.25882559104643,NA,NA,NA,NA,NA,NA,0.192048050012368,0.186544049596283,0.194800050220411,NA,NA,1.7704801935725,0.120337493770015,1.8524807805119,1.73214328674189
25813,0.972222222222222,0.0416666666666666,1,0.958333333333333,0.610131428571429,-0.29769577294686,0.414502777777778,0.712198550724638,-0.342144140682488,-0.0659137325173897,-0.385458879193916,-0.319545146676526,NA,NA,NA,NA,NA,NA,0.171104919487468,0.150334482258601,0.181941669346006,NA,NA,1.59346359930777,1.06693052300764,2.41252906762453,1.34559854461689
26045,0.888888888888889,0,0.888888888888889,0.888888888888889,0.352832291666667,0.00673437500000001,0.357321875,0.3505875,-0.457732796068173,0.00700740771322239,-0.453061190926025,-0.460068598639247,NA,NA,NA,NA,NA,NA,0.130894803414648,0.132279994025752,0.130202208109097,NA,NA,2.51929573874903,-0.0477846865998139,2.48764195835726,2.53542664495708
26433,1,0,1,1,0.420230601851852,0.00747868055555556,0.425216388888889,0.417737708333333,-0.384133449114737,0.00834204667281557,-0.378572084666193,-0.386914131339009,NA,NA,NA,NA,NA,NA,0.151586349200878,0.153172843785834,0.150793101908401,NA,NA,2.37964583158211,-0.042102831916575,2.35174378535373,2.39384661727031
27250,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.348175140186916,-0.0508409096244131,0.314439583333333,0.365280492957746,-0.46657434965812,-0.0570179012685158,-0.504408657976481,-0.447390756707965,NA,NA,NA,NA,NA,NA,0.129024962757966,0.11862665274697,0.134297345298752,NA,NA,2.8455240664479,0.480661473729971,3.18026117894932,2.69959970521935
27532,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.48327358490566,0.0291647619047619,0.502533333333333,0.473368571428571,-0.323026783360791,0.0241372238803011,-0.307087107213422,-0.331224331093723,NA,NA,NA,NA,NA,NA,0.170432195182182,0.175855633899882,0.167642998127365,NA,NA,2.03090239594427,-0.063919958863454,1.98991775006633,2.05383770892978
27890,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.438401886792453,-0.00529444444444449,0.434905555555556,0.4402,-0.362780693223091,-0.00664421141192051,-0.367168380004548,-0.360524168592628,NA,NA,NA,NA,NA,NA,0.157409211368199,0.15626100075692,0.157999719682572,NA,NA,2.23877111629798,0.090757740857828,2.29934979497464,2.20859205411682
27956,0.898148148148148,0.0694444444444444,0.944444444444444,0.875,0.414236082474227,-0.0282000466853408,0.395920588235294,0.424120634920635,-0.389168122693333,-0.0270938664293111,-0.406765169961855,-0.379671303532544,NA,NA,NA,NA,NA,NA,0.149941168603409,0.144497508583065,0.152879016868356,NA,NA,2.1682035586652,0.322346819886066,2.38543908174627,2.06309226186021
28034,0.981481481481482,-0.013888888888889,0.972222222222222,0.986111111111111,0.436599056603774,-0.00628181086519114,0.432391428571429,0.43867323943662,-0.371938323315571,0.00238269234258298,-0.370342369010633,-0.372725061353216,NA,NA,NA,NA,NA,NA,0.155768795031601,0.155474300305816,0.155913968487974,NA,NA,2.24801558005244,0.000537117200180681,2.24847709269893,2.24793997549875
28769,1,0,1,1,0.419256342592593,-0.00386951388888895,0.416676666666667,0.420546180555556,-0.388278883189927,-0.00247939440220646,-0.389931812791398,-0.387452418389191,NA,NA,NA,NA,NA,NA,0.150762042064802,0.150198827876559,0.151043649158924,NA,NA,2.3851756035847,0.0220822608409255,2.39994240138237,2.37786014054144
29529,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.435455660377358,-0.0677307936507937,0.390727777777778,0.458458571428571,-0.366498372095131,-0.0657492513065124,-0.409917688995658,-0.344168437689145,NA,NA,NA,NA,NA,NA,0.156440448663203,0.143098326216979,0.163302111635547,NA,NA,2.25391829935325,0.438693947509708,2.55932661273123,2.12063266522152
30092,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.395185,-0.0115512695618153,0.387520138888889,0.399071408450704,-0.410099652619601,-0.0126161243120744,-0.418471099593034,-0.40585497528096,NA,NA,NA,NA,NA,NA,0.144032344392648,0.141653826839004,0.145238353293087,NA,NA,2.5070302282241,0.109496863705199,2.58051104870894,2.47101418500374
30154,0.981481481481482,0.0277777777777778,1,0.972222222222222,0.452083018867925,-0.00288507936507937,0.450177777777778,0.453062857142857,-0.349441763334173,-0.00187737731671622,-0.350681540807477,-0.34880416349076,NA,NA,NA,NA,NA,NA,0.161482425810067,0.160979009657889,0.161741325545473,NA,NA,2.17102045535628,0.0754564909982873,2.22134465396387,2.14588816296558
30514,0.990740740740741,-0.0277777777777778,0.972222222222222,1,0.42318785046729,-0.0461830158730159,0.392111428571429,0.438294444444444,-0.377957810504337,-0.0452545244965509,-0.408409453156221,-0.36315492865967,NA,NA,NA,NA,NA,NA,0.152841733125749,0.143524949816012,0.157370725012426,NA,NA,2.34113701432296,0.197882687052707,2.47945392911474,2.28157124206203
30576,1,0,1,1,0.516941388888889,-0.013569375,0.507895138888889,0.521464513888889,-0.294406526458521,-0.0111008589365742,-0.301807099082904,-0.29070624014633,NA,NA,NA,NA,NA,NA,0.179978790482623,0.177466603418915,0.181234884014477,NA,NA,1.9344552815734,0.0512343261804911,1.96891035851943,1.91767603233894
30819,0.990740740740741,0.0138888888888888,1,0.986111111111111,0.512335514018692,0.00453877151799686,0.515347222222222,0.510808450704225,-0.300051641481936,0.000554890081326809,-0.299683443390588,-0.300238333471915,NA,NA,NA,NA,NA,NA,0.178419212384024,0.179038514017145,0.178105200288356,NA,NA,1.93377330603046,0.0099483050492748,1.9404392938957,1.93049098884643
31431,1,0,1,1,0.47152962962963,-0.0271652777777778,0.453419444444444,0.480584722222222,-0.334202902092543,-0.0242590944852499,-0.350375631749376,-0.326116537264126,NA,NA,NA,NA,NA,NA,0.166893091530628,0.161625043270436,0.169527115660724,NA,NA,2.1207575031615,0.124664858752768,2.20546342300176,2.08079856424899
31831,0.972222222222222,0.0416666666666666,1,0.958333333333333,0.43034,0.0116649758454106,0.438005555555556,0.426340579710145,-0.374429599645279,0.000879887436574578,-0.373851387901244,-0.374731275337819,NA,NA,NA,NA,NA,NA,0.154496162213753,0.155804977689378,0.153813301965601,NA,NA,2.25919557146029,0.0352643877611762,2.28307606448422,2.24781167672304
32201,1,0,1,1,0.420569444444444,-0.000187500000000007,0.420444444444444,0.420631944444444,-0.38339889472335,-0.000846377628400119,-0.383963146475617,-0.383116768847217,NA,NA,NA,NA,NA,NA,0.151828910504264,0.151716090040145,0.151885320736323,NA,NA,2.37772860869852,0.00106020635263082,2.3784355179704,2.37737531161777
33296,1,0,1,1,0.513581481481482,-0.0962972222222223,0.449383333333333,0.545680555555556,-0.315858533344709,-0.0548695821441887,-0.352438254774168,-0.297568672629979,NA,NA,NA,NA,NA,NA,0.175263709052953,0.160637671190162,0.182576727984348,NA,NA,1.94711070406081,0.392697665681297,2.22527166858287,1.83257400290158
